movement_id,store_id,product_id,user_id,movement_type,quantity,created_at
50666,2,6,3,sale,-6,2025-03-03 09:49:00
50667,2,10,3,sale,-1,2025-03-03 09:49:00
50668,2,5,3,sale,-5,2025-03-03 09:49:00
50669,2,1,3,sale,-3,2025-03-03 09:49:00
50670,2,37,3,sale,-5,2025-03-03 15:01:00
50671,2,38,3,sale,-4,2025-03-03 15:01:00
50672,2,35,3,sale,-5,2025-03-03 15:01:00
50673,2,36,3,sale,-6,2025-03-03 15:01:00
50674,2,31,3,sale,-4,2025-03-03 15:01:00
50675,2,13,3,sale,-1,2025-03-03 10:54:00
50676,2,11,3,sale,-5,2025-03-03 10:54:00
50677,2,47,12,sale,-4,2025-03-03 16:36:00
50678,2,45,3,sale,-3,2025-03-03 11:11:00
50679,2,42,3,sale,-6,2025-03-03 11:11:00
50680,2,49,12,sale,-6,2025-03-03 10:13:00
50681,2,43,12,sale,-5,2025-03-03 10:13:00
50682,2,48,12,sale,-1,2025-03-03 10:13:00
50683,2,50,12,sale,-2,2025-03-03 10:13:00
50684,2,54,12,sale,-5,2025-03-03 16:00:00
50685,2,52,12,sale,-5,2025-03-03 16:00:00
50686,2,60,12,sale,-1,2025-03-03 16:00:00
50687,2,55,12,sale,-4,2025-03-03 16:00:00
50688,2,56,12,sale,-2,2025-03-03 16:00:00
50689,2,60,3,sale,-4,2025-03-03 15:01:00
50690,2,56,12,sale,-6,2025-03-03 16:07:00
50691,2,53,12,sale,-1,2025-03-03 16:07:00
50692,2,60,12,sale,-2,2025-03-03 16:07:00
50693,2,57,12,sale,-6,2025-03-03 16:07:00
50694,2,55,12,sale,-3,2025-03-03 16:07:00
50695,2,15,12,sale,-1,2025-03-03 15:38:00
50696,2,18,12,sale,-4,2025-03-03 15:38:00
50697,2,19,12,sale,-4,2025-03-03 15:38:00
50698,2,16,12,sale,-4,2025-03-03 15:38:00
50699,2,58,3,sale,-5,2025-03-03 09:38:00
50700,2,57,3,sale,-5,2025-03-03 09:38:00
50701,2,52,3,sale,-5,2025-03-03 09:38:00
50702,2,60,3,sale,-4,2025-03-03 09:38:00
50703,2,32,12,sale,-5,2025-03-03 13:25:00
50704,2,31,12,sale,-1,2025-03-03 13:25:00
50705,2,39,3,sale,-6,2025-03-03 20:56:00
50706,2,46,12,sale,-4,2025-03-03 10:12:00
50707,2,42,12,sale,-1,2025-03-03 10:12:00
50708,2,41,12,sale,-5,2025-03-03 10:12:00
50709,2,50,12,sale,-5,2025-03-03 10:12:00
50710,2,26,3,sale,-5,2025-03-03 09:15:00
50711,2,21,3,sale,-1,2025-03-03 09:15:00
50712,2,28,3,sale,-6,2025-03-03 09:15:00
50713,2,30,3,sale,-2,2025-03-03 10:41:00
50714,2,29,3,sale,-2,2025-03-03 10:41:00
50715,2,17,3,sale,-5,2025-03-03 09:19:00
50716,2,12,3,sale,-5,2025-03-03 09:19:00
50717,2,16,3,sale,-3,2025-03-03 09:19:00
50718,2,5,3,sale,-2,2025-03-03 10:15:00
50719,2,6,3,sale,-4,2025-03-03 10:15:00
50720,2,40,12,sale,-6,2025-03-03 14:37:00
50721,2,34,12,sale,-4,2025-03-03 14:37:00
50722,2,35,12,sale,-2,2025-03-03 14:37:00
50723,2,33,12,sale,-5,2025-03-03 14:37:00
50724,2,52,12,sale,-1,2025-03-03 08:10:00
50725,2,47,12,sale,-6,2025-03-03 14:19:00
50726,2,42,12,sale,-6,2025-03-03 14:19:00
50727,2,49,12,sale,-3,2025-03-03 14:19:00
50728,2,50,12,sale,-1,2025-03-03 14:19:00
50729,2,45,12,sale,-2,2025-03-03 14:19:00
50730,2,52,3,sale,-6,2025-03-03 09:47:00
50731,2,59,3,sale,-2,2025-03-03 18:19:00
50732,2,55,3,sale,-4,2025-03-03 18:19:00
50733,2,53,3,sale,-4,2025-03-03 18:19:00
50734,2,52,3,sale,-2,2025-03-03 18:19:00
50735,2,58,3,sale,-4,2025-03-03 18:19:00
50736,3,59,1,sale,-3,2025-03-03 13:04:00
50737,3,58,1,sale,-5,2025-03-03 13:04:00
50738,3,52,1,sale,-3,2025-03-03 13:04:00
50739,3,53,1,sale,-2,2025-03-03 13:04:00
50740,3,55,1,sale,-3,2025-03-03 13:04:00
50741,3,32,1,sale,-2,2025-03-03 10:27:00
50742,3,35,1,sale,-2,2025-03-03 10:27:00
50743,3,36,1,sale,-2,2025-03-03 10:27:00
50744,3,33,1,sale,-2,2025-03-03 10:27:00
50745,3,34,1,sale,-2,2025-03-03 10:27:00
50746,3,17,4,sale,-3,2025-03-03 19:24:00
50747,3,11,4,sale,-2,2025-03-03 19:24:00
50748,3,14,4,sale,-6,2025-03-03 19:24:00
50749,3,14,8,sale,-5,2025-03-03 14:49:00
50750,3,42,8,sale,-6,2025-03-03 14:41:00
50751,3,46,8,sale,-5,2025-03-03 14:41:00
50752,3,43,8,sale,-1,2025-03-03 14:41:00
50753,3,49,8,sale,-4,2025-03-03 14:41:00
50754,3,45,8,sale,-5,2025-03-03 14:41:00
50755,3,29,1,sale,-3,2025-03-03 11:28:00
50756,3,27,1,sale,-4,2025-03-03 11:28:00
50757,3,12,9,sale,-3,2025-03-03 20:33:00
50758,3,13,9,sale,-6,2025-03-03 20:33:00
50759,3,36,1,sale,-6,2025-03-03 16:47:00
50760,3,33,1,sale,-2,2025-03-03 16:47:00
50761,3,40,1,sale,-2,2025-03-03 16:47:00
50762,3,32,1,sale,-6,2025-03-03 16:47:00
50763,4,46,12,sale,-6,2025-03-03 09:29:00
50764,4,42,12,sale,-1,2025-03-03 09:29:00
50765,4,43,12,sale,-4,2025-03-03 09:29:00
50766,4,41,12,sale,-1,2025-03-03 09:29:00
50767,4,49,12,sale,-1,2025-03-03 09:29:00
50768,4,38,12,sale,-5,2025-03-03 08:30:00
50769,4,32,12,sale,-2,2025-03-03 08:30:00
50770,4,37,12,sale,-1,2025-03-03 17:32:00
50771,4,39,12,sale,-6,2025-03-03 17:32:00
50772,4,36,12,sale,-1,2025-03-03 17:32:00
50773,4,34,12,sale,-5,03/03/2025 18:41
50774,4,53,12,sale,-1,2025-03-03 12:13:00
50775,4,55,12,sale,-6,2025-03-03 12:13:00
50776,4,5,12,sale,-4,2025-03-03 09:17:00
50777,4,8,12,sale,-5,2025-03-03 09:17:00
50778,4,8,12,sale,-3,2025-03-03 12:12:00
50779,4,1,12,sale,-6,2025-03-03 12:12:00
50780,4,3,12,sale,-2,2025-03-03 12:12:00
50781,4,9,12,sale,-5,2025-03-03 10:36:00
50782,4,7,12,sale,-4,2025-03-03 10:36:00
50783,4,1,12,sale,-5,2025-03-03 10:36:00
50784,4,10,12,sale,-1,2025-03-03 10:36:00
50785,4,4,12,sale,-6,2025-03-03 10:36:00
50786,4,22,12,sale,-6,2025-03-03 14:09:00
50787,4,26,12,sale,-6,2025-03-03 14:09:00
50788,4,21,12,sale,-2,2025-03-03 14:09:00
50789,1,25,6,sale,-6,2025-03-04 10:32:00
50790,1,23,6,sale,-5,2025-03-04 10:32:00
50791,1,27,6,sale,-6,2025-03-04 10:32:00
50792,1,4,11,sale,-3,2025-03-04 15:44:00
50793,1,9,11,sale,-4,2025-03-04 15:44:00
50794,1,10,11,sale,-3,2025-03-04 15:44:00
50795,1,55,11,sale,-2,2025-03-04 16:02:00
50796,1,52,11,sale,-6,2025-03-04 16:02:00
50797,1,51,11,sale,-4,2025-03-04 16:02:00
50798,1,56,11,sale,-5,2025-03-04 16:02:00
50799,1,55,11,sale,-2,2025-03-04 16:05:00
50800,1,52,11,sale,-6,2025-03-04 16:05:00
50801,1,51,11,sale,-4,2025-03-04 16:05:00
50802,1,56,11,sale,-5,2025-03-04 16:05:00
50803,1,18,6,sale,-1,2025-03-04 15:30:00
50804,1,44,7,sale,-2,2025-03-04 16:04:00
50805,1,47,7,sale,-2,2025-03-04 16:04:00
50806,1,50,7,sale,-5,2025-03-04 16:04:00
50807,1,18,7,sale,-5,2025-03-04 18:24:00
50808,1,18,4,sale,-2,2025-03-04 20:35:00
50809,1,12,4,sale,-2,2025-03-04 20:35:00
50810,1,20,4,sale,-4,2025-03-04 20:35:00
50811,1,32,10,sale,-5,2025-03-04 16:35:00
50812,1,42,10,sale,-3,2025-03-04 08:07:00
50813,1,48,10,sale,-4,2025-03-04 08:07:00
50814,1,43,10,sale,-2,2025-03-04 08:07:00
50815,1,44,10,sale,-3,2025-03-04 08:07:00
50816,1,12,6,sale,-5,2025-03-04 09:35:00
50817,1,15,6,sale,-3,2025-03-04 09:35:00
50818,1,27,6,sale,-1,2025-03-04 12:44:00
50819,1,23,6,sale,-4,2025-03-04 12:44:00
50820,1,41,6,sale,-2,04/03/2025 11:47
50821,1,47,6,sale,-4,04/03/2025 11:47
50822,1,45,6,sale,-5,04/03/2025 11:47
50823,1,43,6,sale,-4,04/03/2025 11:47
50824,1,19,6,sale,-5,2025-03-04 12:43:00
50825,1,12,6,sale,-6,2025-03-04 12:43:00
50826,2,14,3,sale,-5,2025-03-04 16:02:00
50827,2,19,3,sale,-4,2025-03-04 16:02:00
50828,2,11,3,sale,-3,2025-03-04 16:02:00
50829,2,17,3,sale,-2,2025-03-04 16:02:00
50830,2,12,3,sale,-4,2025-03-04 16:02:00
50831,2,17,12,sale,-4,2025-03-04 17:45:00
50832,2,16,12,sale,-4,2025-03-04 17:45:00
50833,2,11,12,sale,-6,2025-03-04 17:45:00
50834,2,19,12,sale,-3,2025-03-04 17:45:00
50835,2,15,12,sale,-5,2025-03-04 17:45:00
50836,2,36,12,sale,-1,2025-03-04 19:17:00
50837,2,33,12,sale,-3,2025-03-04 19:17:00
50838,2,41,12,sale,-2,2025-03-04 11:23:00
50839,2,44,12,sale,-3,2025-03-04 11:23:00
50840,2,49,12,sale,-6,2025-03-04 11:23:00
50841,2,48,12,sale,-5,2025-03-04 11:23:00
50842,2,42,12,sale,-2,2025-03-04 11:23:00
50843,2,30,12,sale,-1,2025-03-04 11:11:00
50844,2,21,12,sale,-5,2025-03-04 11:11:00
50845,2,23,12,sale,-1,2025-03-04 11:11:00
50846,2,30,12,sale,-2,2025-03-04 19:23:00
50847,2,24,12,sale,-3,2025-03-04 09:56:00
50848,2,50,12,sale,-2,2025-03-04 12:44:00
50849,2,44,12,sale,-6,2025-03-04 12:44:00
50850,2,16,3,sale,-6,2025-03-04 09:53:00
50851,2,20,3,sale,-1,2025-03-04 09:53:00
50852,2,15,3,sale,-2,2025-03-04 09:53:00
50853,2,12,3,sale,-4,2025-03-04 09:53:00
50854,2,57,3,sale,-2,2025-03-04 17:10:00
50855,2,53,3,sale,-5,2025-03-04 17:10:00
50856,2,56,3,sale,-6,2025-03-04 17:10:00
50857,2,54,3,sale,-2,2025-03-04 17:10:00
50858,2,34,3,sale,-4,2025-03-04 17:16:00
50859,2,39,3,sale,-4,2025-03-04 17:16:00
50860,2,33,3,sale,-5,2025-03-04 17:16:00
50861,2,40,3,sale,-6,2025-03-04 17:16:00
50862,2,36,3,sale,-3,2025-03-04 17:16:00
50863,2,10,3,sale,-5,2025-03-04 10:50:00
50864,2,16,12,sale,-3,2025-03-04 16:10:00
50865,2,12,12,sale,-3,2025-03-04 16:10:00
50866,2,15,12,sale,-5,2025-03-04 16:10:00
50867,2,13,12,sale,-3,2025-03-04 16:10:00
50868,2,12,3,sale,-3,2025-03-04 10:03:00
50869,2,18,3,sale,-1,2025-03-04 10:03:00
50870,2,16,3,sale,-6,2025-03-04 10:03:00
50871,2,42,3,sale,-5,2025-03-04 13:45:00
50872,2,45,3,sale,-4,2025-03-04 13:45:00
50873,2,46,3,sale,-6,2025-03-04 13:45:00
50874,2,43,3,sale,-4,2025-03-04 13:45:00
50875,2,48,3,sale,-4,2025-03-04 12:07:00
50876,2,44,3,sale,-6,2025-03-04 12:07:00
50877,2,50,3,sale,-3,2025-03-04 12:07:00
50878,3,51,8,sale,-1,2025-03-04 20:58:00
50879,3,39,8,sale,-4,2025-03-04 09:59:00
50880,3,31,8,sale,-1,2025-03-04 09:59:00
50881,3,32,8,sale,-5,2025-03-04 09:59:00
50882,3,37,8,sale,-3,2025-03-04 09:59:00
50883,3,44,8,sale,-1,2025-03-04 14:27:00
50884,3,49,8,sale,-6,2025-03-04 14:27:00
50885,3,41,8,sale,-6,2025-03-04 14:27:00
50886,3,46,8,sale,-6,2025-03-04 14:27:00
50887,3,46,8,sale,-6,2025-03-04 20:39:00
50888,3,10,5,sale,-4,2025-03-04 16:33:00
50889,3,3,5,sale,-3,2025-03-04 16:33:00
50890,3,5,5,sale,-3,2025-03-04 16:33:00
50891,3,54,1,sale,-3,2025-03-04 19:13:00
50892,4,24,12,sale,-2,2025-03-04 09:18:00
50893,4,29,12,sale,-4,2025-03-04 09:18:00
50894,4,26,12,sale,-4,2025-03-04 09:18:00
50895,4,25,12,sale,-1,2025-03-04 09:18:00
50896,4,42,12,sale,-5,2025-03-04 09:50:00
50897,4,46,12,sale,-1,2025-03-04 09:50:00
50898,4,32,12,sale,-3,2025-03-04 17:37:00
50899,4,34,12,sale,-1,2025-03-04 17:37:00
50900,4,40,12,sale,-3,2025-03-04 17:37:00
50901,4,35,12,sale,-3,2025-03-04 17:37:00
50902,4,31,12,sale,-5,2025-03-04 17:37:00
50903,4,11,12,sale,-2,2025-03-04 20:29:00
50904,4,18,12,sale,-6,2025-03-04 20:29:00
50905,4,15,12,sale,-1,2025-03-04 20:29:00
50906,4,30,12,sale,-4,2025-03-04 13:48:00
50907,4,29,12,sale,-3,2025-03-04 13:48:00
50908,4,23,12,sale,-3,2025-03-04 13:48:00
50909,4,28,12,sale,-4,2025-03-04 13:48:00
50910,4,26,12,sale,-4,2025-03-04 13:48:00
50911,4,44,12,sale,-5,2025-03-04 09:18:00
50912,4,47,12,sale,-5,2025-03-04 09:18:00
50913,4,48,12,sale,-6,2025-03-04 09:18:00
50914,4,49,12,sale,-5,2025-03-04 09:18:00
50915,4,33,12,sale,-3,2025-03-04 15:07:00
50916,4,38,12,sale,-6,2025-03-04 15:07:00
50917,4,32,12,sale,-2,2025-03-04 15:07:00
50918,1,40,6,sale,-4,2025-03-05 13:46:00
50919,1,34,6,sale,-5,2025-03-05 13:46:00
50920,1,35,6,sale,-4,2025-03-05 13:46:00
50921,1,55,11,sale,-5,2025-03-05 19:56:00
50922,1,34,4,sale,-2,2025-03-05 10:34:00
50923,1,40,4,sale,-6,2025-03-05 10:34:00
50924,1,32,11,sale,-6,05/03/2025 13:58
50925,1,41,11,sale,-4,2025-03-05 16:07:00
50926,1,46,11,sale,-6,2025-03-05 16:07:00
50927,1,43,11,sale,-5,2025-03-05 16:07:00
50928,1,42,11,sale,-3,2025-03-05 16:07:00
50929,1,45,11,sale,-6,2025-03-05 16:07:00
50930,1,23,2,sale,-3,2025-03-05 16:40:00
50931,1,22,2,sale,-2,2025-03-05 16:40:00
50932,1,30,2,sale,-6,2025-03-05 16:40:00
50933,1,54,7,sale,-1,2025-03-05 10:18:00
50934,1,51,7,sale,-3,2025-03-05 10:18:00
50935,1,55,7,sale,-2,2025-03-05 10:18:00
50936,1,60,7,sale,-4,2025-03-05 10:18:00
50937,1,51,10,sale,-1,2025-03-05 18:44:00
50938,1,3,6,sale,-5,2025-03-05 20:12:00
50939,1,2,6,sale,-6,2025-03-05 20:12:00
50940,1,7,6,sale,-1,2025-03-05 20:12:00
50941,1,5,6,sale,-4,2025-03-05 20:12:00
50942,1,4,2,sale,-1,2025-03-05 19:58:00
50943,1,10,2,sale,-4,2025-03-05 19:58:00
50944,1,8,2,sale,-4,2025-03-05 19:58:00
50945,1,7,2,sale,-5,2025-03-05 19:58:00
50946,1,38,2,sale,-4,2025-03-05 10:35:00
50947,1,40,2,sale,-2,2025-03-05 10:35:00
50948,1,36,2,sale,-5,2025-03-05 10:35:00
50949,1,37,2,sale,-5,2025-03-05 10:35:00
50950,1,39,2,sale,-6,2025-03-05 10:35:00
50951,1,44,11,sale,-5,2025-03-05 19:11:00
50952,1,24,11,sale,-4,2025-03-05 09:21:00
50953,1,26,11,sale,-2,2025-03-05 09:21:00
50954,1,2,6,sale,-1,2025-03-05 11:59:00
50955,1,5,6,sale,-3,2025-03-05 11:59:00
50956,1,9,6,sale,-1,2025-03-05 11:59:00
50957,1,9,11,sale,-3,2025-03-05 09:17:00
50958,1,5,11,sale,-6,2025-03-05 09:17:00
50959,1,35,6,sale,-3,2025-03-05 19:47:00
50960,1,33,6,sale,-3,2025-03-05 19:47:00
50961,1,17,4,sale,-5,2025-03-05 12:17:00
50962,1,13,4,sale,-5,2025-03-05 12:17:00
50963,1,18,4,sale,-1,2025-03-05 12:17:00
50964,1,20,4,sale,-6,2025-03-05 12:17:00
50965,1,16,4,sale,-1,2025-03-05 12:17:00
50966,1,23,4,sale,-5,2025-03-05 13:56:00
50967,1,27,4,sale,-1,2025-03-05 13:56:00
50968,1,22,11,sale,-2,2025-03-05 10:58:00
50969,1,30,11,sale,-4,2025-03-05 10:58:00
50970,1,28,11,sale,-2,2025-03-05 10:58:00
50971,1,25,11,sale,-3,2025-03-05 10:58:00
50972,1,27,11,sale,-5,2025-03-05 10:58:00
50973,1,59,6,sale,-6,2025-03-05 16:46:00
50974,1,57,6,sale,-5,2025-03-05 16:46:00
50975,1,56,6,sale,-3,2025-03-05 16:46:00
50976,1,55,6,sale,-1,2025-03-05 16:46:00
50977,1,58,6,sale,-4,2025-03-05 16:46:00
50978,2,30,3,sale,-2,2025-03-05 20:21:00
50979,2,15,3,sale,-5,2025-03-05 18:20:00
50980,2,19,3,sale,-4,2025-03-05 18:20:00
50981,2,14,3,sale,-5,2025-03-05 18:20:00
50982,2,16,3,sale,-1,2025-03-05 18:20:00
50983,2,12,3,sale,-4,2025-03-05 18:20:00
50984,2,33,3,sale,-6,2025-03-05 15:02:00
50985,2,39,3,sale,-6,2025-03-05 15:02:00
50986,2,40,12,sale,-1,2025-03-05 20:59:00
50987,2,39,12,sale,-1,2025-03-05 20:59:00
50988,2,34,12,sale,-2,2025-03-05 20:59:00
50989,2,40,3,sale,-5,2025-03-05 09:26:00
50990,2,39,3,sale,-3,2025-03-05 09:26:00
50991,2,33,3,sale,-5,2025-03-05 09:26:00
50992,2,34,3,sale,-3,2025-03-05 09:26:00
50993,2,35,3,sale,-4,2025-03-05 09:26:00
50994,2,26,12,sale,-3,2025-03-05 09:10:00
50995,2,29,12,sale,-4,2025-03-05 09:10:00
50996,2,21,12,sale,-4,2025-03-05 09:10:00
50997,2,24,3,sale,-5,2025-03-05 11:06:00
50998,2,23,3,sale,-6,2025-03-05 11:06:00
50999,2,33,3,sale,-1,2025-03-05 15:42:00
51000,2,2,3,sale,-6,2025-03-05 20:32:00
51001,2,43,3,sale,-4,2025-03-05 08:36:00
51002,2,42,3,sale,-4,2025-03-05 08:36:00
51003,2,44,3,sale,-4,2025-03-05 08:36:00
51004,2,47,3,sale,-4,2025-03-05 08:36:00
51005,2,50,3,sale,-5,2025-03-05 08:36:00
51006,2,12,12,sale,-1,2025-03-05 08:49:00
51007,2,13,12,sale,-6,2025-03-05 08:49:00
51008,2,19,12,sale,-3,2025-03-05 08:49:00
51009,2,16,12,sale,-3,2025-03-05 08:49:00
51010,2,15,12,sale,-1,2025-03-05 08:49:00
51011,2,3,12,sale,-4,2025-03-05 16:37:00
51012,2,8,12,sale,-5,2025-03-05 16:37:00
51013,2,59,12,sale,-3,2025-03-05 13:49:00
51014,2,57,12,sale,-3,2025-03-05 13:49:00
51015,2,55,12,sale,-6,2025-03-05 13:49:00
51016,3,46,1,sale,-1,2025-03-05 12:20:00
51017,3,49,1,sale,-6,2025-03-05 12:20:00
51018,3,17,1,sale,-6,2025-03-05 10:54:00
51019,3,13,1,sale,-3,2025-03-05 10:54:00
51020,3,11,1,sale,-2,2025-03-05 10:54:00
51021,3,19,1,sale,-2,2025-03-05 10:54:00
51022,3,60,8,sale,-1,2025-03-05 12:49:00
51023,3,52,8,sale,-3,2025-03-05 12:49:00
51024,3,53,8,sale,-6,2025-03-05 12:49:00
51025,3,49,8,sale,-2,2025-03-05 15:06:00
51026,3,52,9,sale,-5,2025-03-05 11:29:00
51027,3,57,9,sale,-4,2025-03-05 11:29:00
51028,3,59,9,sale,-6,2025-03-05 11:29:00
51029,3,60,9,sale,-6,2025-03-05 11:29:00
51030,4,39,12,sale,-6,2025-03-05 13:59:00
51031,4,40,12,sale,-6,2025-03-05 13:59:00
51032,4,15,12,sale,-1,2025-03-05 12:35:00
51033,4,17,12,sale,-3,2025-03-05 12:35:00
51034,4,58,12,sale,-4,2025-03-05 19:15:00
51035,4,54,12,sale,-4,2025-03-05 19:15:00
51036,4,25,12,sale,-4,2025-03-05 14:01:00
51037,4,28,12,sale,-5,2025-03-05 14:01:00
51038,4,39,12,sale,-4,2025-03-05 08:09:00
51039,4,31,12,sale,-1,2025-03-05 08:09:00
51040,4,32,12,sale,-5,2025-03-05 08:09:00
51041,4,39,12,sale,-1,2025-03-05 10:14:00
51042,4,52,12,sale,-1,2025-03-05 11:44:00
51043,4,53,12,sale,-4,2025-03-05 11:44:00
51044,4,42,12,sale,-6,2025-03-05 17:50:00
51045,4,41,12,sale,-2,2025-03-05 17:50:00
51046,4,42,12,sale,-6,2025-03-05 17:55:00
51047,4,41,12,sale,-2,2025-03-05 17:55:00
51048,4,38,12,sale,-2,2025-03-05 10:59:00
51049,4,31,12,sale,-1,2025-03-05 10:59:00
51050,4,36,12,sale,-6,2025-03-05 10:59:00
51051,4,29,12,sale,-2,2025-03-05 08:25:00
51052,4,24,12,sale,-1,2025-03-05 08:25:00
51053,4,21,12,sale,-5,2025-03-05 08:25:00
51054,4,27,12,sale,-1,2025-03-05 08:25:00
51055,1,10,2,sale,-5,2025-03-06 09:24:00
51056,1,48,7,sale,-6,2025-03-06 17:50:00
51057,1,47,7,sale,-6,2025-03-06 17:50:00
51058,1,44,7,sale,-1,2025-03-06 17:50:00
51059,1,50,7,sale,-4,2025-03-06 17:50:00
51060,1,43,7,sale,-3,2025-03-06 17:50:00
51061,1,18,11,sale,-2,2025-03-06 11:26:00
51062,1,17,11,sale,-3,2025-03-06 11:26:00
51063,1,15,11,sale,-5,2025-03-06 11:26:00
51064,1,18,10,sale,-5,2025-03-06 14:10:00
51065,1,16,10,sale,-3,2025-03-06 14:10:00
51066,1,11,10,sale,-5,2025-03-06 14:10:00
51067,1,39,2,sale,-6,2025-03-06 08:04:00
51068,1,36,2,sale,-5,2025-03-06 08:04:00
51069,1,34,2,sale,-3,2025-03-06 08:04:00
51070,1,31,2,sale,-3,2025-03-06 08:04:00
51071,1,37,2,sale,-3,2025-03-06 08:04:00
51072,1,35,4,sale,-4,2025-03-06 16:47:00
51073,1,32,4,sale,-2,2025-03-06 16:47:00
51074,1,36,4,sale,-1,2025-03-06 16:47:00
51075,1,17,11,sale,-3,2025-03-06 15:24:00
51076,1,19,11,sale,-4,2025-03-06 15:24:00
51077,1,15,11,sale,-5,2025-03-06 15:24:00
51078,1,18,11,sale,-1,2025-03-06 15:24:00
51079,1,11,11,sale,-1,2025-03-06 15:24:00
51080,1,57,2,sale,-2,2025-03-06 14:14:00
51081,1,46,2,sale,-1,2025-03-06 08:19:00
51082,1,49,2,sale,-4,2025-03-06 08:19:00
51083,1,41,2,sale,-6,2025-03-06 08:19:00
51084,1,44,2,sale,-5,2025-03-06 08:19:00
51085,1,45,2,sale,-1,2025-03-06 08:19:00
51086,1,6,4,sale,-1,2025-03-06 20:12:00
51087,1,9,4,sale,-1,2025-03-06 20:12:00
51088,1,26,11,sale,-2,2025-03-06 10:23:00
51089,1,8,11,sale,-3,06/03/2025 08:59
51090,1,10,11,sale,-5,06/03/2025 08:59
51091,1,2,11,sale,-1,06/03/2025 08:59
51092,1,5,11,sale,-4,06/03/2025 08:59
51093,1,6,11,sale,-4,06/03/2025 08:59
51094,1,30,2,sale,-3,2025-03-06 12:34:00
51095,1,29,2,sale,-3,2025-03-06 12:34:00
51096,1,23,2,sale,-1,2025-03-06 12:34:00
51097,1,28,2,sale,-4,2025-03-06 12:34:00
51098,1,6,7,sale,-6,2025-03-06 19:46:00
51099,1,4,7,sale,-2,2025-03-06 19:46:00
51100,1,1,7,sale,-3,2025-03-06 19:46:00
51101,1,8,7,sale,-1,2025-03-06 19:46:00
51102,1,51,10,sale,-3,2025-03-06 11:31:00
51103,1,37,6,sale,-4,2025-03-06 08:29:00
51104,1,33,6,sale,-6,2025-03-06 08:29:00
51105,1,32,6,sale,-2,2025-03-06 08:29:00
51106,1,50,2,sale,-2,2025-03-06 14:13:00
51107,1,41,2,sale,-4,2025-03-06 14:13:00
51108,1,4,4,sale,-6,2025-03-06 09:17:00
51109,1,7,4,sale,-6,2025-03-06 09:17:00
51110,1,8,4,sale,-4,2025-03-06 09:17:00
51111,1,10,4,sale,-3,2025-03-06 09:17:00
51112,1,32,6,sale,-4,2025-03-06 15:58:00
51113,1,35,6,sale,-4,2025-03-06 15:58:00
51114,1,7,2,sale,-5,2025-03-06 15:13:00
51115,1,25,6,sale,-5,2025-03-06 10:25:00
51116,1,26,6,sale,-2,2025-03-06 10:25:00
51117,1,23,6,sale,-6,2025-03-06 10:25:00
51118,1,28,6,sale,-5,2025-03-06 10:25:00
51119,1,21,6,sale,-4,2025-03-06 10:25:00
51120,2,31,3,sale,-3,2025-03-06 12:54:00
51121,2,37,3,sale,-3,2025-03-06 12:54:00
51122,2,38,3,sale,-1,2025-03-06 12:54:00
51123,2,39,3,sale,-5,2025-03-06 12:54:00
51124,2,17,12,sale,-4,2025-03-06 08:47:00
51125,2,25,3,sale,-1,2025-03-06 10:35:00
51126,2,24,3,sale,-6,2025-03-06 10:35:00
51127,2,30,3,sale,-2,2025-03-06 10:35:00
51128,2,29,3,sale,-3,2025-03-06 10:35:00
51129,2,27,3,sale,-1,2025-03-06 10:35:00
51130,2,43,3,sale,-6,2025-03-06 20:43:00
51131,2,45,3,sale,-2,2025-03-06 20:43:00
51132,2,47,3,sale,-6,2025-03-06 20:43:00
51133,2,49,3,sale,-1,2025-03-06 20:43:00
51134,2,41,3,sale,-6,2025-03-06 20:43:00
51135,2,23,3,sale,-4,2025-03-06 20:39:00
51136,2,28,3,sale,-1,2025-03-06 20:39:00
51137,2,24,3,sale,-5,2025-03-06 20:39:00
51138,2,30,3,sale,-4,2025-03-06 20:39:00
51139,2,22,3,sale,-6,2025-03-06 20:39:00
51140,2,55,12,sale,-6,2025-03-06 16:02:00
51141,2,59,12,sale,-1,2025-03-06 16:02:00
51142,2,50,3,sale,-4,2025-03-06 16:27:00
51143,2,49,3,sale,-3,2025-03-06 16:27:00
51144,2,6,12,sale,-1,2025-03-06 17:50:00
51145,2,7,12,sale,-4,2025-03-06 17:50:00
51146,2,4,12,sale,-5,2025-03-06 17:50:00
51147,2,3,12,sale,-1,2025-03-06 17:50:00
51148,2,5,12,sale,-6,2025-03-06 17:50:00
51149,2,11,3,sale,-3,2025-03-06 08:57:00
51150,2,12,3,sale,-5,2025-03-06 08:57:00
51151,2,13,3,sale,-2,2025-03-06 08:57:00
51152,2,45,12,sale,-6,2025-03-06 20:06:00
51153,2,19,12,sale,-2,2025-03-06 09:07:00
51154,2,16,12,sale,-3,2025-03-06 17:43:00
51155,2,20,12,sale,-6,2025-03-06 17:43:00
51156,2,41,3,sale,-2,2025-03-06 10:23:00
51157,2,42,12,sale,-5,2025-03-06 19:40:00
51158,2,47,12,sale,-3,2025-03-06 19:40:00
51159,2,49,12,sale,-1,2025-03-06 19:40:00
51160,2,9,3,sale,-6,2025-03-06 15:50:00
51161,2,5,3,sale,-5,2025-03-06 15:50:00
51162,2,8,3,sale,-4,2025-03-06 15:50:00
51163,2,4,3,sale,-6,2025-03-06 15:50:00
51164,2,49,3,sale,-1,06/03/2025 13:49
