sale_item_id,sale_id,product_id,quantity,unit_price,discount,subtotal
41933,14018,13,4,2.69,0.0,10.76
41934,14018,11,6,2.55,0.0,15.3
41935,14018,12,5,1.17,0.0,5.85
41936,14018,17,5,1.16,0.0,5.8
41937,14019,48,3,1.35,0.0,4.05
41938,14020,34,2,3.06,0.0,6.12
41939,14021,8,1,1.71,0.0,1.71
41940,14021,10,6,1.97,0.0,11.82
41941,14021,6,6,1.25,0.0,7.5
41942,14022,48,1,1.35,0.0,1.35
41943,14022,46,1,1.35,0.0,1.35
41944,14022,41,1,5.98,0.0,5.98
41945,14023,15,6,1.65,0.0,9.9
41946,14023,19,1,1.05,0.0,1.05
41947,14023,16,4,1.12,0.0,4.48
41948,14024,30,6,80.29,0.0,481.74
41949,14025,42,4,3.19,0.0,12.76
41950,14025,44,6,2.69,0.0,16.14
41951,14025,46,1,1.35,0.0,1.35
41952,14025,41,4,5.98,0.0,23.92
41953,14025,49,4,4.34,0.0,17.36
41954,14026,42,4,3.19,0.0,12.76
41955,14026,44,6,2.69,0.0,16.14
41956,14026,46,1,1.35,0.0,1.35
41957,14026,41,4,5.98,0.0,23.92
41958,14026,49,4,4.34,0.0,17.36
41959,14027,45,3,2.15,0.0,6.45
41960,14027,46,6,1.35,0.0,8.1
41961,14027,41,6,5.98,0.0,35.88
41962,14028,47,5,2.14,0.0,10.7
41963,14028,45,2,2.15,0.0,4.3
41964,14028,42,3,3.19,0.0,9.57
41965,14028,41,4,5.98,0.0,23.92
41966,14029,4,1,1.57,0.0,1.57
41967,14029,5,2,1.43,0.0,2.86
41968,14030,15,2,1.65,0.0,3.3
41969,14030,13,5,2.69,0.0,13.45
41970,14031,38,5,4.59,0.0,22.95
41971,14031,35,4,7.66,0.0,30.64
41972,14031,33,2,2.23,0.0,4.46
41973,14032,50,4,1.66,0.0,6.64
41974,14032,46,2,1.35,0.0,2.7
41975,14032,41,2,5.98,0.0,11.96
41976,14033,53,6,2.5,0.0,15.0
41977,14033,57,5,2.41,0.0,12.05
41978,14033,55,6,0.58,0.0,3.48
41979,14033,56,3,1.47,0.0,4.41
41980,14033,51,2,1.19,0.0,2.38
41981,14034,54,6,3.37,0.0,20.22
41982,14034,51,6,1.19,0.0,7.14
41983,14034,52,4,2.33,0.0,9.32
41984,14035,28,1,49.03,0.0,49.03
41985,14036,33,4,2.23,0.0,8.92
41986,14036,39,2,3.22,0.0,6.44
41987,14037,25,2,69.05,0.0,138.1
41988,14038,18,3,2.74,0.0,8.22
41989,14038,12,5,1.17,0.0,5.85
41990,14038,11,1,2.55,0.0,2.55
41991,14038,17,5,1.16,0.0,5.8
41992,14038,20,5,1.73,0.0,8.65
41993,14039,50,5,1.66,0.0,8.3
41994,14039,47,1,2.14,0.0,2.14
41995,14039,44,4,2.69,0.0,10.76
41996,14040,44,4,2.69,0.0,10.76
41997,14041,32,1,5.39,0.0,5.39
41998,14041,37,4,6.48,0.0,25.92
41999,14041,31,3,5.01,0.0,15.03
42000,14042,55,5,0.58,0.0,2.9
42001,14042,52,1,2.33,0.0,2.33
42002,14042,60,4,0.54,0.0,2.16
42003,14042,56,6,1.47,0.0,8.82
42004,14043,23,3,89.71,0.0,269.13
42005,14044,20,3,1.73,0.0,5.19
42006,14044,19,4,1.05,0.0,4.2
42007,14044,15,5,1.65,0.0,8.25
42008,14045,38,4,4.59,0.0,18.36
42009,14046,22,4,19.76,0.0,79.04
42010,14047,37,1,6.48,0.0,6.48
42011,14047,33,3,2.23,0.0,6.69
42012,14047,32,3,5.39,0.0,16.17
42013,14047,31,2,5.01,0.0,10.02
42014,14047,39,4,3.22,0.0,12.88
42015,14048,17,1,1.16,0.0,1.16
42016,14048,20,3,1.73,0.0,5.19
42017,14049,56,4,1.47,0.0,5.88
42018,14049,53,6,2.5,0.0,15.0
42019,14049,52,6,2.33,0.0,13.98
42020,14049,51,5,1.19,0.0,5.95
42021,14049,60,1,0.54,0.0,0.54
42022,14050,16,2,1.12,0.0,2.24
42023,14050,20,4,1.73,0.0,6.92
42024,14051,55,4,0.58,0.0,2.32
42025,14052,42,1,3.19,0.0,3.19
42026,14053,60,6,0.54,0.0,3.24
42027,14053,57,2,2.41,0.0,4.82
42028,14053,58,3,1.61,0.0,4.83
42029,14053,53,4,2.5,0.0,10.0
42030,14054,34,5,3.06,0.0,15.3
42031,14055,43,6,1.61,0.0,9.66
42032,14055,47,2,2.14,0.0,4.28
42033,14056,42,2,3.19,0.0,6.38
42034,14056,47,1,2.14,0.0,2.14
42035,14057,2,3,2.11,0.0,6.33
42036,14057,6,6,1.25,0.0,7.5
42037,14057,10,4,1.97,0.0,7.88
42038,14057,3,5,2.27,0.0,11.35
42039,14057,5,6,1.43,0.0,8.58
42040,14058,21,4,74.41,0.0,297.64
42041,14059,35,1,7.66,0.0,7.66
42042,14059,38,2,4.59,0.0,9.18
42043,14059,34,6,3.06,0.0,18.36
42044,14059,32,5,5.39,0.0,26.95
42045,14060,11,3,2.55,0.0,7.65
42046,14061,49,5,4.34,0.0,21.7
42047,14061,44,1,2.69,0.0,2.69
42048,14061,46,4,1.35,0.0,5.4
42049,14062,46,4,1.35,0.0,5.4
42050,14062,50,2,1.66,0.0,3.32
42051,14063,24,6,87.83,0.0,526.98
42052,14063,21,1,74.41,0.0,74.41
42053,14064,46,3,1.35,0.0,4.05
42054,14064,41,1,5.98,0.0,5.98
42055,14064,47,6,2.14,0.0,12.84
42056,14064,42,5,3.19,0.0,15.95
42057,14064,43,5,1.61,0.0,8.05
42058,14065,34,5,3.06,0.0,15.3
42059,14066,60,5,0.54,0.0,2.7
42060,14066,57,6,2.41,0.0,14.46
42061,14066,58,1,1.61,0.0,1.61
42062,14066,54,2,3.37,0.0,6.74
42063,14066,55,5,0.58,0.0,2.9
42064,14067,39,4,3.22,0.0,12.88
42065,14067,32,2,5.39,0.0,10.78
42066,14067,35,2,7.66,0.0,15.32
42067,14068,30,2,80.29,0.0,160.58
42068,14068,28,3,49.03,0.0,147.09
42069,14068,25,5,69.05,0.0,345.25
42070,14068,29,5,72.15,0.0,360.75
42071,14068,23,4,89.71,0.0,358.84
42072,14069,19,5,1.05,0.0,5.25
42073,14069,11,3,2.55,0.0,7.65
42074,14069,13,6,2.69,0.0,16.14
42075,14069,16,4,1.12,0.0,4.48
42076,14070,18,6,2.74,0.0,16.44
42077,14070,13,3,2.69,0.0,8.07
42078,14070,15,2,1.65,0.0,3.3
42079,14071,37,2,6.48,0.0,12.96
42080,14072,33,3,2.23,0.0,6.69
42081,14072,31,6,5.01,0.0,30.06
42082,14072,34,6,3.06,0.0,18.36
42083,14072,40,3,7.77,0.0,23.31
42084,14072,35,1,7.66,0.0,7.66
42085,14073,46,1,1.35,0.0,1.35
42086,14074,41,1,5.98,0.0,5.98
42087,14075,12,1,1.17,0.0,1.17
42088,14076,49,1,4.34,0.0,4.34
42089,14076,41,2,5.98,0.0,11.96
42090,14077,44,3,2.69,0.0,8.07
42091,14077,49,5,4.34,0.0,21.7
42092,14078,31,1,5.01,0.0,5.01
42093,14079,37,5,6.48,0.0,32.4
42094,14079,35,1,7.66,0.0,7.66
42095,14079,33,1,2.23,0.0,2.23
42096,14080,57,1,2.41,0.0,2.41
42097,14080,55,6,0.58,0.0,3.48
42098,14081,49,5,4.34,0.0,21.7
42099,14082,48,1,1.35,0.0,1.35
42100,14083,50,2,1.66,0.0,3.32
42101,14083,49,3,4.34,0.0,13.02
42102,14083,41,4,5.98,0.0,23.92
42103,14083,45,3,2.15,0.0,6.45
42104,14083,44,2,2.69,0.0,5.38
42105,14084,52,6,2.33,0.0,13.98
42106,14085,47,4,2.14,0.0,8.56
42107,14085,41,6,5.98,0.0,35.88
42108,14086,52,5,2.33,0.0,11.65
42109,14086,57,4,2.41,0.0,9.64
42110,14086,58,2,1.61,0.0,3.22
42111,14086,51,1,1.19,0.0,1.19
42112,14086,54,1,3.37,0.0,3.37
42113,14087,23,2,89.71,0.0,179.42
42114,14087,27,1,23.37,0.0,23.37
42115,14087,21,6,74.41,0.0,446.46
42116,14088,10,3,1.97,0.0,5.91
42117,14088,4,4,1.57,0.0,6.28
42118,14088,1,1,0.92,0.0,0.92
42119,14088,3,3,2.27,0.0,6.81
42120,14088,9,5,1.59,0.0,7.95
42121,14089,59,1,2.38,0.0,2.38
42122,14089,54,2,3.37,0.0,6.74
42123,14089,60,2,0.54,0.0,1.08
42124,14090,42,2,3.19,0.0,6.38
42125,14091,34,6,3.06,0.0,18.36
42126,14091,38,1,4.59,0.0,4.59
42127,14091,33,1,2.23,0.0,2.23
42128,14091,39,6,3.22,0.0,19.32
42129,14091,40,3,7.77,0.0,23.31
42130,14092,3,1,2.27,0.0,2.27
42131,14093,32,4,5.39,0.0,21.56
42132,14093,33,3,2.23,0.0,6.69
42133,14093,36,1,4.66,0.0,4.66
42134,14093,38,6,4.59,0.0,27.54
42135,14094,51,5,1.19,0.0,5.95
42136,14095,23,4,89.71,0.0,358.84
42137,14095,25,4,69.05,0.0,276.2
42138,14095,27,3,23.37,0.0,70.11
42139,14095,28,5,49.03,0.0,245.15
42140,14095,29,2,72.15,0.0,144.3
42141,14096,39,3,3.22,0.0,9.66
42142,14096,33,1,2.23,0.0,2.23
42143,14096,35,6,7.66,0.0,45.96
42144,14097,40,5,7.77,0.0,38.85
42145,14097,32,5,5.39,0.0,26.95
42146,14097,39,5,3.22,0.0,16.1
42147,14098,9,3,1.59,0.0,4.77
42148,14098,8,5,1.71,0.0,8.55
42149,14098,2,4,2.11,0.0,8.44
42150,14098,3,2,2.27,0.0,4.54
42151,14099,20,4,1.73,0.0,6.92
42152,14099,19,4,1.05,0.0,4.2
42153,14100,5,6,1.43,0.0,8.58
42154,14100,7,4,0.92,0.0,3.68
42155,14101,35,4,7.66,0.0,30.64
42156,14101,38,2,4.59,0.0,9.18
42157,14101,37,6,6.48,0.0,38.88
42158,14102,29,2,72.15,0.0,144.3
42159,14102,22,5,19.76,0.0,98.8
42160,14102,24,4,87.83,0.0,351.32
42161,14103,51,2,1.19,0.0,2.38
42162,14103,56,3,1.47,0.0,4.41
42163,14104,16,3,1.12,0.0,3.36
42164,14104,11,1,2.55,0.0,2.55
42165,14104,15,3,1.65,0.0,4.95
42166,14104,13,6,2.69,0.0,16.14
42167,14104,17,5,1.16,0.0,5.8
42168,14105,57,5,2.41,0.0,12.05
42169,14105,58,6,1.61,0.0,9.66
42170,14105,53,3,2.5,0.0,7.5
42171,14105,56,2,1.47,0.0,2.94
42172,14105,55,5,0.58,0.0,2.9
42173,14106,51,2,1.19,0.0,2.38
42174,14107,43,4,1.61,0.0,6.44
42175,14107,45,6,2.15,0.0,12.9
42176,14107,42,4,3.19,0.0,12.76
42177,14107,47,5,2.14,0.0,10.7
42178,14107,44,4,2.69,0.0,10.76
42179,14108,8,2,1.71,0.0,3.42
42180,14109,34,4,3.06,0.0,12.24
42181,14109,33,5,2.23,0.0,11.15
42182,14109,37,6,6.48,0.0,38.88
42183,14109,31,4,5.01,0.0,20.04
42184,14109,40,6,7.77,0.0,46.62
42185,14110,3,3,2.27,0.0,6.81
42186,14110,8,6,1.71,0.0,10.26
42187,14110,9,1,1.59,0.0,1.59
42188,14110,10,6,1.97,0.0,11.82
42189,14110,6,5,1.25,0.0,6.25
42190,14111,27,5,23.37,0.0,116.85
42191,14111,29,6,72.15,0.0,432.9
42192,14112,47,2,2.14,0.0,4.28
42193,14112,49,6,4.34,0.0,26.04
42194,14113,6,2,1.25,0.0,2.5
42195,14113,9,5,1.59,0.0,7.95
42196,14113,8,3,1.71,0.0,5.13
42197,14113,2,6,2.11,0.0,12.66
42198,14114,11,1,2.55,0.0,2.55
42199,14114,18,5,2.74,0.0,13.7
42200,14115,11,1,2.55,0.0,2.55
42201,14115,18,5,2.74,0.0,13.7
42202,14116,47,1,2.14,0.0,2.14
42203,14117,34,1,3.06,0.0,3.06
42204,14117,32,6,5.39,0.0,32.34
42205,14118,4,5,1.57,0.0,7.85
42206,14118,3,5,2.27,0.0,11.35
42207,14119,35,4,7.66,0.0,30.64
42208,14119,34,4,3.06,0.0,12.24
42209,14119,39,3,3.22,0.0,9.66
42210,14119,37,5,6.48,0.0,32.4
42211,14119,36,5,4.66,0.0,23.3
42212,14120,55,1,0.58,0.0,0.58
42213,14120,53,3,2.5,0.0,7.5
42214,14120,59,4,2.38,0.0,9.52
42215,14120,56,6,1.47,0.0,8.82
42216,14120,57,6,2.41,0.0,14.46
42217,14121,6,1,1.25,0.0,1.25
42218,14121,8,6,1.71,0.0,10.26
42219,14121,2,5,2.11,0.0,10.55
42220,14121,5,6,1.43,0.0,8.58
42221,14121,10,2,1.97,0.0,3.94
42222,14122,27,3,23.37,0.0,70.11
42223,14123,40,5,7.77,0.0,38.85
42224,14123,35,1,7.66,0.0,7.66
42225,14123,39,1,3.22,0.0,3.22
42226,14124,20,1,1.73,0.0,1.73
42227,14124,16,3,1.12,0.0,3.36
42228,14125,51,1,1.19,0.0,1.19
42229,14125,60,2,0.54,0.0,1.08
42230,14125,53,1,2.5,0.0,2.5
42231,14126,4,5,1.57,0.0,7.85
42232,14126,10,6,1.97,0.0,11.82
42233,14126,9,4,1.59,0.0,6.36
42234,14126,2,5,2.11,0.0,10.55
42235,14126,7,2,0.92,0.0,1.84
42236,14127,59,5,2.38,0.0,11.9
42237,14127,51,6,1.19,0.0,7.14
42238,14128,58,3,1.61,0.0,4.83
42239,14129,37,4,6.48,0.0,25.92
42240,14130,14,2,2.14,0.0,4.28
42241,14130,11,3,2.55,0.0,7.65
42242,14130,19,3,1.05,0.0,3.15
42243,14130,16,2,1.12,0.0,2.24
42244,14130,18,2,2.74,0.0,5.48
42245,14131,59,3,2.38,0.0,7.14
42246,14132,57,4,2.41,0.0,9.64
42247,14133,16,2,1.12,0.0,2.24
42248,14133,19,6,1.05,0.0,6.3
42249,14133,17,6,1.16,0.0,6.96
42250,14133,20,2,1.73,0.0,3.46
42251,14133,14,4,2.14,0.0,8.56
42252,14134,58,3,1.61,0.0,4.83
42253,14134,57,3,2.41,0.0,7.23
42254,14135,4,4,1.57,0.0,6.28
42255,14135,10,6,1.97,0.0,11.82
42256,14135,5,1,1.43,0.0,1.43
42257,14135,1,4,0.92,0.0,3.68
42258,14136,11,4,2.55,0.0,10.2
42259,14136,12,1,1.17,0.0,1.17
42260,14136,16,6,1.12,0.0,6.72
42261,14136,17,4,1.16,0.0,4.64
42262,14137,31,4,5.01,0.0,20.04
42263,14137,34,3,3.06,0.0,9.18
42264,14138,27,4,23.37,0.0,93.48
42265,14138,30,4,80.29,0.0,321.16
42266,14139,19,5,1.05,0.0,5.25
42267,14140,57,2,2.41,0.0,4.82
42268,14141,33,3,2.23,0.0,6.69
42269,14141,34,2,3.06,0.0,6.12
42270,14142,2,4,2.11,0.0,8.44
42271,14142,9,5,1.59,0.0,7.95
42272,14142,7,4,0.92,0.0,3.68
42273,14142,3,3,2.27,0.0,6.81
42274,14143,7,4,0.92,0.0,3.68
42275,14144,14,5,2.14,0.0,10.7
42276,14144,17,1,1.16,0.0,1.16
42277,14144,13,5,2.69,0.0,13.45
42278,14144,20,4,1.73,0.0,6.92
42279,14145,27,5,23.37,0.0,116.85
42280,14146,1,2,0.92,0.0,1.84
42281,14146,4,2,1.57,0.0,3.14
42282,14147,16,4,1.12,0.0,4.48
42283,14147,18,5,2.74,0.0,13.7
42284,14147,11,2,2.55,0.0,5.1
42285,14147,12,5,1.17,0.0,5.85
42286,14147,13,5,2.69,0.0,13.45
42287,14148,21,5,74.41,0.0,372.05
42288,14148,28,2,49.03,0.0,98.06
42289,14149,28,1,49.03,0.0,49.03
42290,14150,54,6,3.37,0.0,20.22
42291,14150,53,3,2.5,0.0,7.5
42292,14150,51,2,1.19,0.0,2.38
42293,14150,52,6,2.33,0.0,13.98
42294,14151,17,3,1.16,0.0,3.48
42295,14151,13,6,2.69,0.0,16.14
42296,14151,19,3,1.05,0.0,3.15
42297,14152,36,2,4.66,0.0,9.32
42298,14152,35,1,7.66,0.0,7.66
42299,14152,38,6,4.59,0.0,27.54
42300,14152,32,1,5.39,0.0,5.39
42301,14153,4,1,1.57,0.0,1.57
42302,14153,5,6,1.43,0.0,8.58
42303,14153,1,1,0.92,0.0,0.92
42304,14153,6,2,1.25,0.0,2.5
42305,14153,9,6,1.59,0.0,9.54
42306,14154,52,1,2.33,0.0,2.33
42307,14154,51,3,1.19,0.0,3.57
42308,14154,54,4,3.37,0.0,13.48
42309,14155,60,6,0.54,0.0,3.24
42310,14156,50,1,1.66,0.0,1.66
42311,14156,47,6,2.14,0.0,12.84
42312,14156,45,6,2.15,0.0,12.9
42313,14157,26,1,71.32,0.0,71.32
42314,14157,24,6,87.83,0.0,526.98
42315,14157,23,3,89.71,0.0,269.13
42316,14157,22,2,19.76,0.0,39.52
42317,14157,28,5,49.03,0.0,245.15
42318,14158,38,5,4.59,0.0,22.95
42319,14158,40,1,7.77,0.0,7.77
42320,14158,33,2,2.23,0.0,4.46
42321,14159,37,1,6.48,0.0,6.48
42322,14160,2,6,2.11,0.0,12.66
42323,14160,9,5,1.59,0.0,7.95
42324,14160,4,6,1.57,0.0,9.42
42325,14160,1,2,0.92,0.0,1.84
42326,14161,54,6,3.37,0.0,20.22
42327,14161,60,1,0.54,0.0,0.54
42328,14161,51,6,1.19,0.0,7.14
42329,14162,50,1,1.66,0.0,1.66
42330,14163,37,2,6.48,0.0,12.96
42331,14163,33,4,2.23,0.0,8.92
42332,14164,52,4,2.33,0.0,9.32
42333,14165,50,5,1.66,0.0,8.3
42334,14165,48,4,1.35,0.0,5.4
42335,14165,46,6,1.35,0.0,8.1
42336,14166,51,4,1.19,0.0,4.76
42337,14166,55,1,0.58,0.0,0.58
42338,14166,53,5,2.5,0.0,12.5
42339,14166,52,3,2.33,0.0,6.99
42340,14166,56,5,1.47,0.0,7.35
42341,14167,45,2,2.15,0.0,4.3
42342,14167,41,5,5.98,0.0,29.9
42343,14167,48,1,1.35,0.0,1.35
42344,14167,46,6,1.35,0.0,8.1
42345,14168,27,4,23.37,0.0,93.48
42346,14168,24,5,87.83,0.0,439.15
42347,14168,30,2,80.29,0.0,160.58
42348,14169,25,3,69.05,0.0,207.15
42349,14169,23,1,89.71,0.0,89.71
42350,14169,21,4,74.41,0.0,297.64
42351,14169,27,4,23.37,0.0,93.48
42352,14169,28,6,49.03,0.0,294.18
42353,14170,17,1,1.16,0.0,1.16
42354,14170,12,6,1.17,0.0,7.02
42355,14170,20,3,1.73,0.0,5.19
42356,14170,14,3,2.14,0.0,6.42
42357,14171,37,3,6.48,0.0,19.44
42358,14171,40,1,7.77,0.0,7.77
42359,14172,1,3,0.92,0.0,2.76
42360,14172,4,2,1.57,0.0,3.14
42361,14172,2,5,2.11,0.0,10.55
42362,14172,6,4,1.25,0.0,5.0
42363,14173,14,5,2.14,0.0,10.7
42364,14173,18,2,2.74,0.0,5.48
42365,14173,20,3,1.73,0.0,5.19
42366,14173,19,3,1.05,0.0,3.15
42367,14174,25,6,69.05,0.0,414.3
42368,14174,23,3,89.71,0.0,269.13
42369,14174,27,2,23.37,0.0,46.74
42370,14174,30,2,80.29,0.0,160.58
42371,14174,22,6,19.76,0.0,118.56
42372,14175,14,6,2.14,0.0,12.84
42373,14175,19,6,1.05,0.0,6.3
42374,14175,13,4,2.69,0.0,10.76
42375,14176,4,1,1.57,0.0,1.57
42376,14177,28,3,49.03,0.0,147.09
42377,14177,30,3,80.29,0.0,240.87
42378,14178,13,5,2.69,0.0,13.45
42379,14179,56,5,1.47,0.0,7.35
42380,14179,57,2,2.41,0.0,4.82
42381,14179,59,1,2.38,0.0,2.38
42382,14179,53,6,2.5,0.0,15.0
42383,14179,55,5,0.58,0.0,2.9
42384,14180,48,6,1.35,0.0,8.1
42385,14181,49,2,4.34,0.0,8.68
42386,14181,45,5,2.15,0.0,10.75
42387,14182,34,1,3.06,0.0,3.06
42388,14182,35,1,7.66,0.0,7.66
42389,14182,39,4,3.22,0.0,12.88
42390,14182,33,4,2.23,0.0,8.92
42391,14183,5,4,1.43,0.0,5.72
42392,14183,2,2,2.11,0.0,4.22
42393,14183,3,2,2.27,0.0,4.54
42394,14183,1,4,0.92,0.0,3.68
42395,14184,56,6,1.47,0.0,8.82
42396,14184,57,2,2.41,0.0,4.82
42397,14184,58,6,1.61,0.0,9.66
42398,14184,52,2,2.33,0.0,4.66
42399,14184,60,6,0.54,0.0,3.24
42400,14185,16,3,1.12,0.0,3.36
42401,14186,29,2,72.15,0.0,144.3
42402,14186,26,4,71.32,0.0,285.28
42403,14186,30,6,80.29,0.0,481.74
42404,14186,22,4,19.76,0.0,79.04
42405,14186,21,2,74.41,0.0,148.82
42406,14187,23,1,89.71,0.0,89.71
42407,14188,34,4,3.06,0.0,12.24
42408,14188,31,5,5.01,0.0,25.05
42409,14189,32,6,5.39,0.0,32.34
42410,14189,37,2,6.48,0.0,12.96
42411,14189,33,2,2.23,0.0,4.46
42412,14189,31,4,5.01,0.0,20.04
42413,14190,54,3,3.37,0.0,10.11
42414,14190,55,2,0.58,0.0,1.16
42415,14191,7,2,0.92,0.0,1.84
42416,14191,3,1,2.27,0.0,2.27
42417,14192,39,4,3.22,0.0,12.88
42418,14193,47,3,2.14,0.0,6.42
42419,14193,48,1,1.35,0.0,1.35
42420,14193,43,5,1.61,0.0,8.05
42421,14193,46,4,1.35,0.0,5.4
42422,14194,3,3,2.27,0.0,6.81
42423,14194,2,6,2.11,0.0,12.66
42424,14194,10,2,1.97,0.0,3.94
42425,14194,5,4,1.43,0.0,5.72
42426,14195,32,2,5.39,0.0,10.78
42427,14196,35,4,7.66,0.0,30.64
42428,14196,37,1,6.48,0.0,6.48
42429,14196,33,6,2.23,0.0,13.38
42430,14197,54,3,3.37,0.0,10.11
42431,14197,57,1,2.41,0.0,2.41
42432,14197,55,6,0.58,0.0,3.48
42433,14197,58,4,1.61,0.0,6.44
42434,14198,33,1,2.23,0.0,2.23
42435,14198,36,4,4.66,0.0,18.64
42436,14198,40,5,7.77,0.0,38.85
42437,14198,34,5,3.06,0.0,15.3
42438,14199,44,6,2.69,0.0,16.14
42439,14199,50,3,1.66,0.0,4.98
42440,14199,41,2,5.98,0.0,11.96
42441,14199,46,4,1.35,0.0,5.4
42442,14200,28,6,49.03,0.0,294.18
42443,14200,24,1,87.83,0.0,87.83
42444,14200,27,6,23.37,0.0,140.22
42445,14200,26,1,71.32,0.0,71.32
42446,14200,22,3,19.76,0.0,59.28
42447,14201,2,2,2.11,0.0,4.22
42448,14201,3,5,2.27,0.0,11.35
42449,14201,6,6,1.25,0.0,7.5
42450,14202,18,6,2.74,0.0,16.44
42451,14202,15,2,1.65,0.0,3.3
42452,14202,12,5,1.17,0.0,5.85
42453,14202,11,3,2.55,0.0,7.65
42454,14202,20,2,1.73,0.0,3.46
42455,14203,18,2,2.74,0.0,5.48
42456,14203,16,5,1.12,0.0,5.6
42457,14204,41,2,5.98,0.0,11.96
42458,14204,49,4,4.34,0.0,17.36
42459,14204,48,4,1.35,0.0,5.4
42460,14205,2,1,2.11,0.0,2.11
42461,14205,4,6,1.57,0.0,9.42
42462,14205,6,1,1.25,0.0,1.25
42463,14206,7,6,0.92,0.0,5.52
42464,14206,5,6,1.43,0.0,8.58
42465,14207,33,6,2.23,0.0,13.38
42466,14208,56,1,1.47,0.0,1.47
42467,14208,52,5,2.33,0.0,11.65
42468,14208,60,6,0.54,0.0,3.24
42469,14209,56,1,1.47,0.0,1.47
42470,14209,55,5,0.58,0.0,2.9
42471,14209,60,4,0.54,0.0,2.16
42472,14209,53,2,2.5,0.0,5.0
42473,14210,45,5,2.15,0.0,10.75
42474,14210,43,3,1.61,0.0,4.83
42475,14210,44,2,2.69,0.0,5.38
42476,14210,42,4,3.19,0.0,12.76
42477,14211,22,6,19.76,0.0,118.56
42478,14211,30,3,80.29,0.0,240.87
42479,14211,21,4,74.41,0.0,297.64
42480,14212,20,3,1.73,0.0,5.19
42481,14212,16,6,1.12,0.0,6.72
42482,14212,13,2,2.69,0.0,5.38
42483,14213,60,5,0.54,0.0,2.7
42484,14213,56,4,1.47,0.0,5.88
42485,14213,53,2,2.5,0.0,5.0
42486,14213,57,5,2.41,0.0,12.05
42487,14214,38,6,4.59,0.0,27.54
42488,14214,39,1,3.22,0.0,3.22
42489,14214,34,3,3.06,0.0,9.18
42490,14214,35,4,7.66,0.0,30.64
42491,14214,40,6,7.77,0.0,46.62
42492,14215,58,4,1.61,0.0,6.44
42493,14215,56,5,1.47,0.0,7.35
42494,14215,53,2,2.5,0.0,5.0
42495,14216,31,3,5.01,0.0,15.03
42496,14217,47,6,2.14,0.0,12.84
42497,14217,48,6,1.35,0.0,8.1
42498,14217,50,6,1.66,0.0,9.96
42499,14217,45,3,2.15,0.0,6.45
42500,14217,41,6,5.98,0.0,35.88
42501,14218,36,3,4.66,0.0,13.98
42502,14218,33,1,2.23,0.0,2.23
42503,14218,34,6,3.06,0.0,18.36
42504,14218,39,1,3.22,0.0,3.22
42505,14219,32,4,5.39,0.0,21.56
42506,14220,36,3,4.66,0.0,13.98
42507,14220,37,1,6.48,0.0,6.48
42508,14220,40,3,7.77,0.0,23.31
42509,14220,38,5,4.59,0.0,22.95
42510,14221,23,3,89.71,0.0,269.13
42511,14221,27,4,23.37,0.0,93.48
42512,14221,21,4,74.41,0.0,297.64
42513,14221,22,6,19.76,0.0,118.56
42514,14222,26,3,71.32,0.0,213.96
42515,14223,22,5,19.76,0.0,98.8
42516,14223,26,1,71.32,0.0,71.32
42517,14223,27,2,23.37,0.0,46.74
42518,14223,29,2,72.15,0.0,144.3
42519,14223,30,6,80.29,0.0,481.74
42520,14224,59,1,2.38,0.0,2.38
42521,14224,55,2,0.58,0.0,1.16
42522,14225,23,5,89.71,0.0,448.55
42523,14225,30,6,80.29,0.0,481.74
42524,14225,22,2,19.76,0.0,39.52
42525,14226,43,1,1.61,0.0,1.61
42526,14226,50,5,1.66,0.0,8.3
42527,14226,46,4,1.35,0.0,5.4
42528,14226,48,3,1.35,0.0,4.05
42529,14227,17,5,1.16,0.0,5.8
42530,14227,13,2,2.69,0.0,5.38
42531,14227,15,2,1.65,0.0,3.3
42532,14227,19,3,1.05,0.0,3.15
42533,14228,27,1,23.37,0.0,23.37
42534,14229,11,3,2.55,0.0,7.65
42535,14229,19,1,1.05,0.0,1.05
42536,14230,58,6,1.61,0.0,9.66
42537,14230,53,3,2.5,0.0,7.5
42538,14230,56,6,1.47,0.0,8.82
42539,14230,57,1,2.41,0.0,2.41
42540,14231,45,3,2.15,0.0,6.45
42541,14231,46,2,1.35,0.0,2.7
42542,14232,50,2,1.66,0.0,3.32
42543,14233,20,5,1.73,0.0,8.65
42544,14233,13,5,2.69,0.0,13.45
42545,14233,19,2,1.05,0.0,2.1
42546,14233,14,5,2.14,0.0,10.7
42547,14234,27,1,23.37,0.0,23.37
42548,14235,15,6,1.65,0.0,9.9
42549,14235,14,3,2.14,0.0,6.42
42550,14236,60,1,0.54,0.0,0.54
42551,14236,59,3,2.38,0.0,7.14
42552,14236,51,4,1.19,0.0,4.76
42553,14236,54,4,3.37,0.0,13.48
42554,14236,52,2,2.33,0.0,4.66
42555,14237,50,1,1.66,0.0,1.66
42556,14237,45,5,2.15,0.0,10.75
42557,14237,46,6,1.35,0.0,8.1
42558,14237,41,3,5.98,0.0,17.94
42559,14238,57,6,2.41,0.0,14.46
42560,14238,56,6,1.47,0.0,8.82
42561,14238,52,6,2.33,0.0,13.98
42562,14238,53,1,2.5,0.0,2.5
42563,14239,41,5,5.98,0.0,29.9
42564,14239,50,6,1.66,0.0,9.96
42565,14239,48,6,1.35,0.0,8.1
42566,14239,43,4,1.61,0.0,6.44
